Province,District,2016-Jan-Mar,2016-Apr-Jun,2016-Jul-Sep,2016-Oct-Dec,2017-Jan-Mar,2017-Apr-Jun,2017-Jul-Sep,2017-Oct-Dec,2018-Jan-Mar,2018-Apr-Jun,2018-Jul-Sep,2018-Oct-Dec,NA,2019-Jan-Mar,2019-Apr-Jun,2019-Jul-Sep,2019-Oct-Dec,NA,2020-Jan,2020-Feb,2020-Mar,2020-Apr,2020-May,2020-Jun,2020-Jul,2020-Aug,2020-Sep,2020-Oct,2020-Nov,2020-Dec,2021-Jan,2021-Feb,2021-Mar,2021-Apr,2021-May,2021-Jun,2021-Jul,2021-Aug,2021-Sep,2021-Oct,2021-Nov,2021-Dec
KALTIM,KOTA SAMARINDA,90,83,88,93,91,97,95,90,95,96,96,95,#DIV/0!,93,85,86,89,#DIV/0!,74,74,75,72,72,74,62,66,58,59,59,61,64,55,47,33,7,0,0,0,0,0,0,#DIV/0!
KALTIM,KUTAI BARAT,92,98,100,80,97,92,96,87,92,92,94,97,#DIV/0!,93,99,99,97,#DIV/0!,94,86,76,75,100,93,73,100,88,86,88,25,33,32,21,13,5,0,0,0,0,0,#DIV/0!,#DIV/0!
KALTIM,KUTAI KARTANEGARA,87,88,85,89,94,94,92,90,93,91,90,89,#DIV/0!,91,95,93,94,#DIV/0!,69,70,60,55,59,61,53,63,53,57,59,52,49,33,38,23,7,0,0,0,0,0,0,#DIV/0!
KALTIM,KUTAI TIMUR,98,95,98,99,99,100,100,100,96,98,92,96,#DIV/0!,91,87,90,91,#DIV/0!,79,89,92,96,74,93,75,77,72,73,67,72,58,45,33,16,39,0,0,0,0,0,0,#DIV/0!
KALTIM,MAHAKAM HULU,86,73,100,100,90,100,100,94,80,100,67,0,#DIV/0!,78,91,92,87,#DIV/0!,100,100,100,100,100,100,100,100,100,80,100,100,100,#DIV/0!,#DIV/0!,100,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!
KALTIM,PASER,90,93,96,100,86,97,92,93,98,94,92,96,#DIV/0!,91,92,84,80,#DIV/0!,52,69,71,66,44,59,73,65,64,56,68,70,38,40,36,21,0,0,0,0,0,0,#DIV/0!,#DIV/0!
KALTIM,PENAJAM PASER UTARA,100,94,100,100,95,98,98,100,92,100,96,96,#DIV/0!,90,91,95,89,#DIV/0!,67,46,56,63,50,53,70,80,43,80,60,38,54,57,38,14,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
KALTARA,BULUNGAN,62,68,86,74,68,66,0,77,71,55,72,75,#DIV/0!,24,0,0,0,#DIV/0!,50,52,52,54,40,50,43,71,50,70,60,20,43,17,0,18,0,0,0,0,0,0,#DIV/0!,#DIV/0!
KALTARA,KOTA TARAKAN,68,69,63,62,69,51,70,70,83,91,87,85,#DIV/0!,82,80,84,74,#DIV/0!,72,76,85,81,72,78,73,61,61,46,57,50,61,42,43,33,3,0,0,0,0,0,#DIV/0!,#DIV/0!
KALTARA,MALINAU,95,100,98,99,18,22,0,0,53,37,52,45,#DIV/0!,45,37,45,34,#DIV/0!,44,40,40,46,56,29,38,50,23,38,41,63,42,29,33,0,11,0,0,0,0,0,#DIV/0!,#DIV/0!
KALTARA,NUNUKAN,71,79,66,80,69,70,85,87,91,89,83,85,#DIV/0!,94,95,85,88,#DIV/0!,90,93,63,73,67,83,70,65,67,54,54,69,13,33,18,14,0,0,0,0,0,0,#DIV/0!,#DIV/0!
KALTARA,TANA TIDUNG,#DIV/0!,100,100,100,100,60,88,100,100,100,100,0,#DIV/0!,33,33,0,0,#DIV/0!,100,67,50,83,#DIV/0!,#DIV/0!,50,100,#DIV/0!,100,50,#DIV/0!,0,67,100,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
SULUT,BOLAANG MONGONDOW,93,90,92,92,87,93,92,97,94,93,95,96,#DIV/0!,93,93,96,93,#DIV/0!,88,73,78,73,61,78,69,83,72,69,75,55,42,30,41,32,16,0,0,0,0,0,#DIV/0!,#DIV/0!
SULUT,BOLAANG MONGONDOW SELATAN,95,92,97,100,100,91,100,100,98,100,98,98,100,98,98,92,95,#DIV/0!,100,90,93,56,67,33,56,42,93,100,100,100,67,0,18,33,6,0,0,0,0,0,#DIV/0!,#DIV/0!
SULUT,BOLAANG MONGONDOW TIMUR,95,94,100,89,42,95,97,96,85,94,98,85,#DIV/0!,96,92,91,98,#DIV/0!,71,80,100,100,50,75,57,83,38,57,38,38,62,47,69,17,17,0,0,0,0,0,#DIV/0!,#DIV/0!
SULUT,BOLAANG MONGONDOW UTARA,97,92,95,93,94,88,98,100,98,0,100,93,#DIV/0!,98,100,94,100,#DIV/0!,95,91,93,100,100,75,83,83,91,86,100,86,40,33,18,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULUT,KEPULAUAN SANGIHE,82,93,98,99,50,44,58,39,89,95,91,95,#DIV/0!,56,79,94,98,#DIV/0!,33,41,70,67,87,50,63,33,0,0,0,#DIV/0!,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!
SULUT,KEPULAUAN TALAUD,82,100,100,92,100,100,100,100,93,100,100,100,94,97,100,100,98,#DIV/0!,95,90,81,87,73,17,26,19,18,11,19,20,43,20,31,7,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULUT,KOTA BITUNG,89,89,91,90,82,88,85,81,88,92,89,86,#DIV/0!,87,85,84,86,#DIV/0!,88,94,92,77,90,83,80,91,94,87,85,92,76,59,43,11,5,0,0,0,0,0,#DIV/0!,#DIV/0!
SULUT,KOTA KOTAMOBAGU,98,96,100,94,87,96,92,82,98,95,95,99,#DIV/0!,88,91,94,95,#DIV/0!,96,91,94,83,100,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULUT,KOTA MANADO,77,65,63,59,67,72,56,56,68,63,69,69,#DIV/0!,71,72,73,78,#DIV/0!,95,95,87,68,53,68,51,23,15,22,17,6,10,10,8,11,0,0,0,0,0,0,0,#DIV/0!
SULUT,KOTA TOMOHON,93,92,93,100,87,81,83,80,79,89,96,92,#DIV/0!,80,71,84,98,#DIV/0!,93,86,63,64,78,63,81,42,39,29,53,25,12,25,11,4,8,0,0,0,0,0,#DIV/0!,#DIV/0!
SULUT,MINAHASA,95,97,97,97,95,97,95,63,93,80,99,94,#DIV/0!,86,91,98,98,#DIV/0!,81,80,85,92,96,88,93,93,76,69,85,77,41,44,48,22,2,0,0,0,0,0,#DIV/0!,#DIV/0!
SULUT,MINAHASA SELATAN,96,97,95,96,77,91,93,93,84,97,86,96,100,99,95,69,98,#DIV/0!,56,47,31,21,23,0,59,47,44,20,20,40,50,37,35,45,17,0,0,0,0,0,#DIV/0!,#DIV/0!
SULUT,MINAHASA TENGGARA,79,84,68,92,87,85,79,68,95,90,86,83,#DIV/0!,71,82,89,83,#DIV/0!,91,89,71,92,73,100,78,82,93,67,87,80,45,33,29,24,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULUT,MINAHASA UTARA,100,100,100,96,94,100,80,59,98,100,100,57,#DIV/0!,95,98,99,99,#DIV/0!,89,84,91,84,93,84,93,85,46,34,20,13,19,7,0,3,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULUT,KEP. SIAU TAGULANDANG BIARO,95,86,91,78,77,91,94,95,98,93,91,89,#DIV/0!,91,93,90,80,#DIV/0!,73,36,78,38,25,67,83,31,27,63,100,50,0,0,4,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!
GORONTALO,BOALEMO,98,96,98,100,100,100,85,100,78,91,42,77,#DIV/0!,24,30,36,37,#DIV/0!,71,84,82,70,93,71,76,77,88,91,86,76,67,61,41,25,21,0,0,0,0,0,#DIV/0!,#DIV/0!
GORONTALO,BONE BOLANGO,95,96,100,98,100,98,93,85,98,99,99,98,#DIV/0!,91,96,96,100,#DIV/0!,87,87,83,84,68,80,73,74,90,69,82,70,55,72,61,58,10,0,0,0,0,0,#DIV/0!,#DIV/0!
GORONTALO,GORONTALO,98,96,96,99,97,95,95,0,99,100,98,99,100,99,100,96,99,#DIV/0!,78,68,63,73,58,50,53,58,48,70,62,57,51,40,29,20,8,0,0,0,0,0,#DIV/0!,#DIV/0!
GORONTALO,GORONTALO UTARA,91,78,100,92,84,98,100,100,81,86,89,78,#DIV/0!,83,84,58,67,#DIV/0!,87,91,88,73,82,75,76,73,37,35,54,48,45,35,33,20,24,0,0,0,0,0,#DIV/0!,#DIV/0!
GORONTALO,KOTA GORONTALO,98,97,99,100,99,100,100,0,100,100,63,0,#DIV/0!,97,95,96,98,#DIV/0!,67,67,75,70,74,56,46,31,26,24,37,39,34,3,9,3,0,0,0,0,0,0,#DIV/0!,#DIV/0!
GORONTALO,POHUWATO,100,100,100,100,100,90,89,100,88,100,83,82,#DIV/0!,100,100,73,17,#DIV/0!,13,3,15,0,0,0,0,13,4,8,5,10,10,8,4,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTENG,BANGGAI,97,90,0,0,93,88,89,92,78,81,81,90,#DIV/0!,96,90,94,93,#DIV/0!,84,84,90,83,80,78,77,71,52,70,73,71,69,47,57,78,19,0,0,0,0,0,0,#DIV/0!
SULTENG,BANGGAI KEPULAUAN,92,100,0,0,94,91,96,98,94,88,88,86,#DIV/0!,91,88,98,76,#DIV/0!,59,52,50,21,43,20,42,22,29,27,67,0,9,18,11,0,0,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!
SULTENG,BANGGAI LAUT,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,77,83,91,86,99,98,83,97,#DIV/0!,96,96,96,89,#DIV/0!,92,94,81,83,80,89,88,80,100,100,100,75,83,50,69,82,40,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTENG,BUOL,100,95,78,94,100,80,69,60,95,98,96,95,#DIV/0!,94,95,95,96,#DIV/0!,94,84,92,100,100,86,91,100,83,89,100,100,74,56,75,40,23,0,8,0,0,0,#DIV/0!,#DIV/0!
SULTENG,DONGGALA,97,89,91,84,93,92,93,88,77,85,96,90,#DIV/0!,89,96,96,94,#DIV/0!,90,88,94,78,93,97,97,95,93,94,94,91,88,63,81,65,21,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTENG,KOTA PALU,67,85,98,97,94,97,97,96,72,76,71,64,#DIV/0!,97,97,98,100,#DIV/0!,82,85,87,86,100,95,86,61,55,51,57,47,49,55,46,41,2,0,0,0,0,0,0,#DIV/0!
SULTENG,MOROWALI,100,98,100,100,98,100,98,98,99,100,99,99,#DIV/0!,95,100,98,93,#DIV/0!,95,93,89,81,100,93,93,91,80,79,100,92,59,45,46,30,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTENG,MOROWALI UTARA,100,93,90,100,91,83,81,77,89,81,91,96,#DIV/0!,97,100,100,100,#DIV/0!,100,100,100,100,100,86,86,100,69,67,61,36,75,60,36,46,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTENG,PARIGI MOUTONG,88,71,77,66,60,73,70,61,96,93,81,92,#DIV/0!,84,91,86,60,#DIV/0!,70,73,64,63,79,72,78,46,78,61,64,55,50,69,50,40,8,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTENG,POSO,70,81,82,81,98,93,94,87,89,85,89,93,#DIV/0!,91,92,91,98,#DIV/0!,82,81,80,82,64,71,63,73,65,85,86,86,50,78,64,55,0,0,0,0,0,0,0,#DIV/0!
SULTENG,SIGI,95,98,97,98,92,96,90,92,94,94,88,94,100,90,93,97,92,#DIV/0!,87,83,79,79,100,85,88,90,69,78,83,100,85,62,72,86,0,0,0,0,0,0,0,#DIV/0!
SULTENG,TOJO UNA-UNA,100,100,99,98,100,100,100,99,98,99,100,99,#DIV/0!,97,98,97,99,#DIV/0!,100,92,88,100,100,89,100,93,100,100,100,92,73,82,80,50,29,0,0,0,0,0,0,#DIV/0!
SULTENG,TOLI-TOLI,97,95,92,96,97,95,98,97,84,84,80,83,#DIV/0!,98,96,98,97,#DIV/0!,97,94,94,96,100,96,100,100,96,94,91,80,100,83,54,59,16,0,0,0,0,0,0,#DIV/0!
SULSEL,BANTAENG,94,96,89,98,98,97,90,94,59,64,77,92,#DIV/0!,85,92,90,95,#DIV/0!,64,77,76,77,89,76,62,65,43,48,32,38,44,7,36,17,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,BARRU,100,93,95,100,100,98,100,100,94,100,100,93,#DIV/0!,100,99,98,99,#DIV/0!,88,88,65,79,75,77,93,100,87,70,85,83,91,64,83,71,16,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,BONE,91,87,86,83,91,87,78,95,95,92,75,93,0,96,95,95,95,#DIV/0!,87,83,75,78,83,74,75,71,80,79,74,83,91,73,86,79,29,0,0,0,0,0,0,#DIV/0!
SULSEL,BULUKUMBA,83,87,87,93,82,89,89,89,91,92,89,91,#DIV/0!,92,89,93,90,#DIV/0!,92,88,90,90,88,71,89,82,88,88,81,80,67,75,72,56,3,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,ENREKANG,80,94,83,96,88,94,97,98,58,62,86,95,#DIV/0!,83,99,98,91,#DIV/0!,79,55,65,86,25,33,78,67,40,53,29,47,33,0,0,5,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,GOWA,90,92,94,97,96,98,99,94,88,88,92,99,#DIV/0!,95,97,94,98,#DIV/0!,91,90,90,80,85,88,89,89,85,92,86,91,83,82,84,67,24,0,0,0,0,0,0,#DIV/0!
SULSEL,JENEPONTO,72,80,78,93,95,88,87,92,93,94,92,92,#DIV/0!,95,96,95,99,#DIV/0!,98,87,88,97,84,88,90,82,89,80,95,92,100,95,62,32,3,0,0,0,0,0,0,#DIV/0!
SULSEL,KEPULAUAN SELAYAR,76,79,79,78,74,83,93,93,86,92,91,84,#DIV/0!,92,91,79,84,#DIV/0!,53,48,59,30,50,50,100,22,61,46,50,57,78,38,31,19,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,KOTA MAKASSAR,84,86,90,88,85,84,86,82,88,88,87,88,27,71,82,77,77,18,85,87,85,86,84,84,85,82,82,76,75,74,68,65,52,30,2,0,0,0,0,0,0,#DIV/0!
SULSEL,KOTA PALOPO,88,95,91,97,89,91,93,92,92,93,96,91,#DIV/0!,91,87,90,95,#DIV/0!,95,89,93,88,100,88,94,78,86,76,41,57,69,71,50,32,6,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,KOTA PAREPARE,86,84,85,78,87,89,86,83,33,43,87,95,#DIV/0!,85,87,90,90,#DIV/0!,95,94,90,72,100,85,91,100,80,91,91,86,84,73,82,37,27,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,LUWU,88,#DIV/0!,92,5,98,95,92,95,95,88,97,90,#DIV/0!,93,87,94,100,#DIV/0!,98,93,91,80,88,93,91,86,89,89,90,92,76,81,65,70,14,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,LUWU TIMUR,90,94,97,#DIV/0!,96,98,95,98,99,97,96,97,#DIV/0!,97,99,94,100,#DIV/0!,80,86,80,71,67,50,71,59,68,76,70,79,72,67,47,48,11,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,LUWU UTARA,85,93,97,98,95,93,93,92,94,96,98,96,#DIV/0!,100,96,100,96,#DIV/0!,71,67,63,68,77,61,70,61,53,68,68,75,50,53,60,52,11,0,0,0,0,0,0,#DIV/0!
SULSEL,MAROS,90,85,78,66,82,94,89,83,87,81,80,81,#DIV/0!,82,87,88,83,#DIV/0!,87,83,90,84,91,73,90,100,85,77,65,88,82,70,52,33,2,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,PANGKAJENE DAN KEPULAUAN,94,86,85,89,86,85,83,88,82,79,79,86,100,87,92,86,89,#DIV/0!,95,87,89,93,88,85,80,81,86,85,74,88,84,82,69,43,13,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,PINRANG,90,94,88,90,89,92,89,93,56,61,82,84,#DIV/0!,86,93,90,93,#DIV/0!,91,80,90,95,75,96,96,89,91,88,91,90,97,94,95,71,34,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,SIDENRENG RAPPANG,88,88,86,93,58,53,56,67,66,65,86,83,100,91,94,81,84,#DIV/0!,90,57,72,78,47,75,72,79,83,71,83,72,87,41,56,19,16,0,0,0,0,0,0,#DIV/0!
SULSEL,SINJAI,76,86,77,77,78,85,84,77,79,77,70,72,#DIV/0!,82,76,73,78,#DIV/0!,75,88,81,82,77,84,81,84,72,78,83,81,64,86,64,32,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,SOPPENG,21,16,94,11,92,90,94,88,96,99,98,98,#DIV/0!,93,95,97,99,#DIV/0!,47,57,46,50,31,26,36,67,22,83,53,56,43,50,24,12,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,TAKALAR,91,92,94,94,94,98,98,90,97,93,96,94,100,93,92,90,95,#DIV/0!,83,82,86,90,80,76,94,65,72,82,94,83,56,63,40,27,10,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,TANA TORAJA,84,81,86,94,98,92,99,100,98,98,90,88,#DIV/0!,90,100,96,100,#DIV/0!,79,85,77,100,100,60,67,58,63,64,50,67,80,40,55,42,0,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!
SULSEL,TORAJA UTARA,0,90,0,100,11,0,0,8,57,63,93,0,#DIV/0!,90,97,98,97,#DIV/0!,50,62,61,75,70,91,80,70,38,26,31,22,58,50,35,50,9,0,0,0,0,0,#DIV/0!,#DIV/0!
SULSEL,WAJO,89,88,87,89,91,88,89,85,89,90,84,86,#DIV/0!,82,89,89,88,#DIV/0!,88,92,93,79,95,87,91,81,89,76,84,86,62,51,45,24,3,0,0,0,0,0,#DIV/0!,#DIV/0!
SULBAR,MAJENE,78,82,87,76,86,88,89,88,95,93,91,93,100,91,77,90,91,#DIV/0!,72,73,72,81,68,80,84,78,54,79,83,90,71,41,42,29,11,0,0,0,0,0,#DIV/0!,#DIV/0!
SULBAR,MAMASA,100,100,100,100,95,96,84,100,92,100,85,96,#DIV/0!,90,95,98,97,#DIV/0!,86,100,75,75,50,75,25,42,50,30,56,75,38,0,0,20,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULBAR,MAMUJU,95,97,89,91,84,90,95,96,93,94,90,95,#DIV/0!,92,95,94,96,#DIV/0!,79,87,89,78,95,83,91,92,91,82,84,79,93,69,61,33,2,0,0,0,0,0,#DIV/0!,#DIV/0!
SULBAR,MAMUJU TENGAH,73,0,61,71,79,81,98,90,83,95,91,90,#DIV/0!,93,94,94,93,#DIV/0!,68,71,71,88,57,64,63,63,72,67,44,73,70,50,73,68,20,0,0,0,0,0,#DIV/0!,#DIV/0!
SULBAR,PASANGKAYU,90,82,94,100,98,88,80,93,86,88,73,79,#DIV/0!,90,93,90,86,#DIV/0!,94,89,100,83,89,85,80,70,73,60,54,83,44,78,47,17,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULBAR,POLEWALI MANDAR,92,92,97,91,94,87,90,78,91,91,90,98,#DIV/0!,97,95,97,98,#DIV/0!,93,88,95,91,100,88,95,87,84,88,84,86,74,84,81,62,16,1,2,0,2,0,#DIV/0!,#DIV/0!
SULTRA,BOMBANA,84,79,91,87,5,78,85,92,91,83,91,77,#DIV/0!,83,94,93,86,#DIV/0!,71,62,62,86,79,61,62,58,50,82,100,78,70,50,53,50,25,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTRA,BUTON,49,69,88,82,95,92,93,95,97,94,90,97,#DIV/0!,93,93,100,96,#DIV/0!,100,71,80,100,44,85,83,40,64,64,56,40,57,50,50,20,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
SULTRA,BUTON SELATAN,88,88,88,65,52,38,0,25,59,52,29,0,#DIV/0!,0,0,5,0,#DIV/0!,100,100,100,100,83,83,91,100,100,86,80,75,100,75,100,33,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
SULTRA,BUTON TENGAH,90,96,93,100,96,89,93,91,98,90,93,85,#DIV/0!,84,89,92,86,#DIV/0!,96,100,100,86,82,86,92,90,100,90,100,79,44,54,72,29,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTRA,BUTON UTARA,100,91,0,25,100,100,100,0,100,100,100,95,#DIV/0!,94,96,100,100,#DIV/0!,86,60,50,#DIV/0!,0,100,75,50,0,100,0,50,0,0,0,0,#DIV/0!,0,0,0,#DIV/0!,0,#DIV/0!,#DIV/0!
SULTRA,KOLAKA,94,87,91,86,91,91,91,86,86,89,86,88,#DIV/0!,89,89,87,88,#DIV/0!,34,27,13,4,0,0,0,8,10,4,5,15,22,6,23,42,13,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTRA,KOLAKA TIMUR,100,100,75,42,70,67,71,89,86,68,79,97,#DIV/0!,98,86,89,89,#DIV/0!,50,60,26,50,43,60,20,0,17,20,11,0,0,14,50,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
SULTRA,KOLAKA UTARA,95,2,0,2,92,100,90,93,84,94,93,95,#DIV/0!,94,92,96,84,#DIV/0!,93,100,83,78,86,75,83,62,77,83,80,88,83,71,50,55,23,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTRA,KONAWE,94,89,89,85,99,94,93,98,98,99,1,0,#DIV/0!,96,97,96,92,#DIV/0!,44,32,42,43,43,75,27,28,18,55,42,50,29,43,30,29,29,0,67,0,0,0,0,#DIV/0!
SULTRA,KONAWE KEPULAUAN,78,100,86,100,0,0,0,25,47,8,31,0,#DIV/0!,33,18,0,0,#DIV/0!,83,50,63,83,50,100,50,55,11,0,75,57,22,80,25,0,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
SULTRA,KONAWE SELATAN,90,99,100,3,0,32,0,0,95,76,70,82,#DIV/0!,85,91,94,84,#DIV/0!,71,50,50,38,44,44,19,9,19,45,43,14,19,36,45,27,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTRA,KONAWE UTARA,100,100,100,100,72,81,78,0,73,61,55,89,#DIV/0!,83,84,97,88,#DIV/0!,67,67,75,47,38,100,44,56,70,100,67,100,64,30,50,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTRA,KOTA BAUBAU,95,95,0,7,78,92,43,#DIV/0!,90,43,83,78,#DIV/0!,89,91,74,95,#DIV/0!,86,84,85,74,100,81,87,92,50,63,76,36,37,53,54,32,12,0,0,0,0,0,0,#DIV/0!
SULTRA,KOTA KENDARI,93,97,93,95,92,96,97,94,74,96,91,91,#DIV/0!,85,95,94,95,#DIV/0!,95,95,88,91,93,90,94,83,100,97,94,91,83,80,61,52,20,0,0,0,0,0,0,#DIV/0!
SULTRA,MUNA,96,#DIV/0!,94,0,97,100,98,97,98,99,98,99,#DIV/0!,100,99,98,96,#DIV/0!,96,97,100,95,94,96,91,95,92,89,86,100,93,83,91,67,25,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTRA,MUNA BARAT,0,0,0,0,100,100,100,#DIV/0!,93,100,0,0,#DIV/0!,22,0,3,0,#DIV/0!,76,100,80,75,0,80,88,60,78,40,67,50,20,44,22,45,25,0,0,0,0,0,#DIV/0!,#DIV/0!
SULTRA,WAKATOBI,50,89,5,0,100,94,100,100,94,100,100,92,#DIV/0!,95,97,100,97,#DIV/0!,38,44,29,20,0,40,50,#DIV/0!,#DIV/0!,100,100,#DIV/0!,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BALI,BADUNG,92,96,100,96,91,91,89,89,92,97,#DIV/0!,88,#DIV/0!,90,94,94,93,#DIV/0!,92,94,88,84,80,85,58,65,72,57,56,67,54,36,53,34,13,0,0,0,0,0,#DIV/0!,#DIV/0!
BALI,BANGLI,84,89,82,76,100,100,100,88,100,100,100,100,#DIV/0!,89,86,92,0,#DIV/0!,67,60,0,33,100,0,#DIV/0!,67,67,100,#DIV/0!,50,75,50,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!
BALI,BULELENG,84,80,79,84,90,83,82,83,78,78,79,85,100,84,85,82,85,0,71,78,75,59,70,70,75,78,64,55,45,38,53,43,35,29,7,0,0,0,0,0,#DIV/0!,#DIV/0!
BALI,GIANYAR,93,93,90,82,91,88,83,84,89,91,94,95,71,89,98,96,91,#DIV/0!,88,75,79,77,71,73,75,65,75,83,73,65,74,89,88,46,19,5,0,0,0,0,#DIV/0!,#DIV/0!
BALI,JEMBRANA,88,89,89,91,87,88,98,96,89,92,91,88,#DIV/0!,93,94,96,98,#DIV/0!,75,73,85,100,92,77,83,62,71,82,83,60,43,85,45,8,16,0,0,0,0,0,#DIV/0!,#DIV/0!
BALI,KARANGASEM,88,90,91,89,88,94,91,85,86,94,92,85,#DIV/0!,87,85,80,83,#DIV/0!,95,68,85,59,70,39,43,57,70,62,64,58,60,75,66,33,8,0,0,0,0,0,#DIV/0!,#DIV/0!
BALI,KLUNGKUNG,89,94,93,90,97,100,95,96,95,86,94,92,#DIV/0!,88,92,97,97,#DIV/0!,79,75,83,43,86,78,80,60,50,50,67,80,86,58,82,43,20,0,0,0,0,0,0,#DIV/0!
BALI,KOTA DENPASAR,87,89,89,90,93,92,91,86,83,93,91,93,#DIV/0!,90,91,90,90,#DIV/0!,68,84,82,80,81,82,72,73,75,66,55,49,38,52,45,35,9,1,0,0,0,0,0,#DIV/0!
BALI,TABANAN,82,90,85,81,88,83,87,84,92,95,89,89,100,90,91,93,90,#DIV/0!,91,75,84,27,64,61,64,58,40,83,50,36,29,30,28,36,18,0,0,0,0,0,#DIV/0!,#DIV/0!
NTB,BIMA,92,95,94,93,84,52,92,62,93,92,95,91,#DIV/0!,95,99,2,97,#DIV/0!,45,32,33,25,36,27,19,9,19,20,24,11,24,24,15,23,3,0,0,0,0,0,#DIV/0!,#DIV/0!
NTB,DOMPU,95,#DIV/0!,#DIV/0!,90,75,87,76,72,91,94,94,89,#DIV/0!,96,96,95,4,#DIV/0!,96,91,100,100,87,100,94,96,97,89,79,50,63,92,48,52,20,0,0,0,0,0,#DIV/0!,#DIV/0!
