Province,District,2016-Jan-Mar,2016-Apr-Jun,2016-Jul-Sep,2016-Oct-Dec,2017-Jan-Mar,2017-Apr-Jun,2017-Jul-Sep,2017-Oct-Dec,2018-Jan-Mar,2018-Apr-Jun,2018-Jul-Sep,2018-Oct-Dec,NA,2019-Jan-Mar,2019-Apr-Jun,2019-Jul-Sep,2019-Oct-Dec,NA,2020-Jan,2020-Feb,2020-Mar,2020-Apr,2020-May,2020-Jun,2020-Jul,2020-Aug,2020-Sep,2020-Oct,2020-Nov,2020-Dec,2021-Jan,2021-Feb,2021-Mar,2021-Apr,2021-May,2021-Jun,2021-Jul,2021-Aug,2021-Sep,2021-Oct,2021-Nov,2021-Dec
PAPUA,BIAK NUMFOR,63,60,57,61,76,76,80,85,79,84,81,81,#DIV/0!,83,68,71,80,#DIV/0!,77,48,37,57,30,35,51,53,65,40,40,39,44,33,54,19,11,0,0,0,0,0,#DIV/0!,#DIV/0!
PAPUA,BOVEN DIGOEL,90,85,81,58,72,51,49,63,91,88,89,95,#DIV/0!,94,81,91,86,#DIV/0!,92,90,93,70,69,57,68,50,83,71,79,69,37,65,62,54,31,0,0,0,0,0,#DIV/0!,#DIV/0!
PAPUA,DEIYAI,100,0,#DIV/0!,100,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,DOGIYAI,100,67,50,100,100,50,100,100,75,83,100,100,#DIV/0!,60,50,100,0,#DIV/0!,50,100,100,#DIV/0!,#DIV/0!,100,0,#DIV/0!,100,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,INTAN JAYA,#DIV/0!,100,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,JAYAPURA,74,80,76,71,79,73,86,88,75,76,78,73,#DIV/0!,80,76,72,76,#DIV/0!,77,71,71,71,69,69,60,49,53,40,30,23,32,34,31,8,2,0,0,0,0,0,#DIV/0!,#DIV/0!
PAPUA,JAYAWIJAYA,54,65,53,41,56,69,60,57,44,38,40,2,#DIV/0!,8,4,4,0,#DIV/0!,63,75,48,83,40,50,56,67,46,40,38,7,24,24,3,0,6,0,0,0,0,0,#DIV/0!,#DIV/0!
PAPUA,KEEROM,94,94,63,83,83,96,88,82,95,86,66,92,#DIV/0!,64,13,47,90,#DIV/0!,46,22,50,50,#DIV/0!,33,50,67,67,100,33,100,0,75,75,73,0,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!
PAPUA,KOTA JAYAPURA,67,68,65,64,71,73,69,70,63,61,57,46,100,39,42,34,39,#DIV/0!,61,67,68,54,63,45,34,23,30,26,15,19,24,13,5,16,9,0,0,0,0,0,0,#DIV/0!
PAPUA,LANNY JAYA,0,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,50,100,25,#DIV/0!,67,50,100,25,#DIV/0!,#DIV/0!,0,0,0,#DIV/0!,0,#DIV/0!,0,0,0,#DIV/0!,0,0,100,50,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,MAMBERAMO RAYA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,25,50,0,0,11,0,0,0,#DIV/0!,0,0,47,30,#DIV/0!,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,MAMBERAMO TENGAH,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,100,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,MAPPI,80,84,84,80,87,87,82,79,89,89,82,86,#DIV/0!,83,86,89,86,#DIV/0!,94,88,85,90,85,93,91,93,93,91,85,88,86,83,63,28,2,0,0,0,0,0,0,#DIV/0!
PAPUA,MERAUKE,62,57,48,56,79,77,70,70,79,82,76,86,100,88,86,83,82,#DIV/0!,87,87,92,90,83,82,79,63,73,61,55,48,46,44,38,22,5,0,0,0,0,0,#DIV/0!,#DIV/0!
PAPUA,MIMIKA,67,68,67,72,75,78,73,76,78,76,73,74,#DIV/0!,74,72,70,75,#DIV/0!,69,76,72,72,68,77,77,73,70,58,53,63,59,49,50,13,7,0,0,0,0,0,0,#DIV/0!
PAPUA,NABIRE,66,65,63,61,66,69,68,60,68,72,71,72,#DIV/0!,75,76,76,74,#DIV/0!,81,71,75,82,79,76,66,80,73,70,82,65,48,43,21,2,0,0,0,0,0,0,0,#DIV/0!
PAPUA,NDUGA,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,PANIAI,59,59,65,70,60,58,66,64,49,67,54,66,#DIV/0!,56,0,0,0,#DIV/0!,61,71,75,47,83,56,38,25,56,38,29,45,22,32,6,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!
PAPUA,PEGUNUNGAN BINTANG,38,0,0,#DIV/0!,0,0,0,7,44,50,40,59,#DIV/0!,0,47,22,0,#DIV/0!,67,33,75,50,20,0,29,80,44,50,50,50,25,100,40,0,0,0,0,0,#DIV/0!,0,#DIV/0!,#DIV/0!
PAPUA,PUNCAK,0,#DIV/0!,100,33,#DIV/0!,0,#DIV/0!,#DIV/0!,100,0,25,0,#DIV/0!,#DIV/0!,0,10,0,#DIV/0!,#DIV/0!,67,50,50,50,100,50,100,100,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,PUNCAK JAYA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,75,100,#DIV/0!,50,#DIV/0!,0,0,50,0,0,0,0,50,100,100,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,SARMI,21,33,31,93,42,56,48,38,48,6,17,0,#DIV/0!,0,0,0,0,#DIV/0!,77,69,80,22,33,78,25,0,100,#DIV/0!,0,60,0,80,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,SUPIORI,26,57,100,#DIV/0!,27,11,0,#DIV/0!,26,0,0,0,#DIV/0!,0,0,0,0,#DIV/0!,50,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,50,50,50,33,0,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,TOLIKARA,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,78,56,#DIV/0!,#DIV/0!,#DIV/0!,6,#DIV/0!,67,88,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,WAROPEN,100,100,100,100,100,57,83,89,44,46,40,70,#DIV/0!,79,91,78,90,#DIV/0!,100,80,100,#DIV/0!,#DIV/0!,#DIV/0!,100,17,#DIV/0!,100,80,100,100,#DIV/0!,67,67,#DIV/0!,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,YAHUKIMO,50,50,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,60,14,0,#DIV/0!,#DIV/0!,3,0,0,0,#DIV/0!,17,27,12,0,11,0,5,15,0,0,0,0,0,10,0,0,0,0,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,YALIMO,100,100,100,67,#DIV/0!,100,#DIV/0!,100,100,67,0,0,#DIV/0!,67,100,0,100,#DIV/0!,#DIV/0!,100,0,#DIV/0!,0,#DIV/0!,33,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA,KEPULAUAN YAPEN,78,74,80,82,68,87,81,44,82,65,60,56,#DIV/0!,59,4,2,0,#DIV/0!,31,38,11,40,0,57,4,0,9,0,0,0,0,20,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA BARAT,FAKFAK,67,63,74,67,58,55,19,5,53,42,56,66,100,63,63,80,79,#DIV/0!,87,67,85,70,90,86,84,84,79,69,100,75,73,84,83,50,13,0,0,0,0,0,0,#DIV/0!
PAPUA BARAT,KAIMANA,91,89,100,91,94,78,32,0,59,85,3,0,#DIV/0!,73,51,44,72,#DIV/0!,89,75,70,100,100,63,75,82,45,62,60,50,75,67,65,71,15,0,0,0,0,0,#DIV/0!,#DIV/0!
PAPUA BARAT,KOTA SORONG,81,84,48,76,26,19,19,0,19,48,20,13,#DIV/0!,49,64,63,80,#DIV/0!,67,71,64,73,81,46,57,65,85,67,82,65,61,65,35,42,11,4,0,0,0,0,#DIV/0!,#DIV/0!
PAPUA BARAT,MANOKWARI,73,75,68,65,77,63,61,0,78,68,60,1,#DIV/0!,54,63,65,61,#DIV/0!,71,74,76,84,78,56,62,64,57,61,51,45,67,68,52,16,12,0,0,0,0,0,0,#DIV/0!
PAPUA BARAT,MANOKWARI SELATAN,89,100,#DIV/0!,#DIV/0!,20,0,0,0,3,0,0,0,#DIV/0!,71,64,64,#DIV/0!,#DIV/0!,60,#DIV/0!,67,57,#DIV/0!,64,100,#DIV/0!,100,0,0,#DIV/0!,71,75,50,20,0,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA BARAT,MAYBRAT,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA BARAT,PEGUNUNGAN ARFAK,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA BARAT,RAJA AMPAT,83,75,35,14,63,50,0,#DIV/0!,0,0,0,56,#DIV/0!,82,79,77,69,#DIV/0!,100,82,33,86,100,86,82,100,#DIV/0!,80,100,100,50,60,67,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA BARAT,SORONG,53,41,68,58,43,24,17,2,48,12,12,16,#DIV/0!,20,19,34,35,#DIV/0!,39,50,59,25,25,67,50,55,64,45,53,71,63,31,28,10,0,0,0,0,0,0,#DIV/0!,#DIV/0!
PAPUA BARAT,SORONG SELATAN,70,97,99,100,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90,95,0,100,#DIV/0!,96,97,96,94,#DIV/0!,100,82,67,33,100,0,100,0,0,#DIV/0!,#DIV/0!,#DIV/0!,29,33,38,80,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA BARAT,TAMBRAUW,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,100,100,#DIV/0!,#DIV/0!,100,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,100,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
PAPUA BARAT,TELUK BINTUNI,45,39,50,#DIV/0!,22,3,0,#DIV/0!,68,42,25,16,#DIV/0!,62,75,58,42,#DIV/0!,53,71,65,29,33,38,25,36,38,40,54,40,42,14,15,10,0,0,0,0,0,0,#DIV/0!,#DIV/0!
PAPUA BARAT,TELUK WONDAMA,63,63,76,60,56,5,46,5,52,61,38,70,#DIV/0!,44,47,87,86,#DIV/0!,80,33,100,100,67,100,43,86,57,71,83,75,100,56,83,50,0,0,0,0,0,0,#DIV/0!,#DIV/0!